time,src_user,dst_user,src_computer,dst_computer,auth_type,logon_type,auth_orient,success
117769,C11011$@DOM1,C11011$@DOM1,C11011,C586,Kerberos,Network,LogOn,Success
117771,C1794$@DOM1,C1794$@DOM1,C1795,C523,Kerberos,Network,LogOn,Success
117773,C523$@DOM1,C523$@DOM1,C467,C467,?,Network,LogOff,Success
117775,U631@DOM1,U631@DOM1,C743,C743,?,Network,LogOff,Success
117778,C14578$@DOM1,C14578$@DOM1,C14578,C612,Kerberos,Network,LogOn,Success
117780,U3765@DOM1,U3765@DOM1,C1065,C1065,?,Network,LogOff,Success
117783,C10854$@DOM1,C10854$@DOM1,C1798,C10854,Kerberos,Network,LogOn,Success
117785,C13913$@DOM1,C13913$@DOM1,C13913,C1065,Kerberos,Network,LogOn,Success
117787,C5360$@DOM1,C5360$@DOM1,C5360,C457,Kerberos,Network,LogOn,Success
117789,U4243@DOM1,U4243@DOM1,C1065,C1065,?,Network,LogOff,Success
117792,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C6589,C586,NTLM,Network,LogOn,Success
117794,C14752$@DOM1,C14752$@DOM1,C14752,C625,Kerberos,Network,LogOn,Success
117796,C7438$@DOM1,C7438$@DOM1,C7438,C7438,?,?,TGS,Success
117799,C15699$@DOM1,C15699$@DOM1,C586,C586,?,Network,LogOff,Success
117802,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C2816,C586,NTLM,Network,LogOn,Success
117805,C10158$@DOM1,C10158$@DOM1,C10158,C586,Kerberos,Network,LogOn,Success
117807,U159@DOM1,U159@DOM1,C1691,C1691,?,Network,LogOff,Success
117810,C3955$@DOM1,C3955$@DOM1,C529,C529,?,Network,LogOff,Success
117812,U310@DOM1,U310@DOM1,C34,C34,?,?,TGT,Success
117815,U1616@DOM1,U1616@DOM1,C529,C529,?,Network,LogOff,Success
117818,C467$@DOM1,C467$@DOM1,C457,C457,?,Network,LogOff,Success
117820,U5558@DOM1,U5558@DOM1,C612,C612,?,Network,LogOff,Success
117823,C912$@DOM1,C912$@DOM1,C912,C625,Kerberos,Network,LogOn,Success
117826,C12642$@DOM1,C12642$@DOM1,C12642,C457,NTLM,Network,LogOn,Success
117828,U2907@DOM1,U2907@DOM1,C7812,C529,Kerberos,Network,LogOn,Success
117830,U6929@DOM1,U6929@DOM1,C586,C586,?,Network,LogOff,Success
117833,C2311$@DOM1,C2311$@DOM1,C2312,C2312,?,?,TGT,Success
117835,U3404@DOM1,U3404@DOM1,C528,C528,?,Network,LogOff,Success
117838,C13080$@DOM1,C13080$@DOM1,C586,C586,?,Network,LogOff,Success
117840,U2366@DOM1,U2366@DOM1,C1015,C1015,?,Network,LogOff,Success
117843,C15345$@DOM1,C15345$@DOM1,C15345,C5618,Kerberos,Network,LogOn,Success
117845,C8559$@DOM1,C8559$@DOM1,C8559,C2106,Kerberos,Network,LogOn,Success
117847,U5508@DOM1,U5508@DOM1,C12699,C12699,?,?,TGT,Success
117850,C12175$@DOM1,C12175$@DOM1,C12175,C5618,Kerberos,Network,LogOn,Success
117852,C12665$@DOM1,C12665$@DOM1,C12665,C467,Kerberos,Network,LogOn,Success
117854,C2365$@DOM1,C2365$@DOM1,C2366,C2366,?,?,TGT,Success
117856,C9082$@DOM1,C9082$@DOM1,C467,C467,?,Network,LogOff,Success
117858,U4538@DOM1,U4538@DOM1,C457,C457,?,Network,LogOff,Success
117861,C18$@DOM1,C18$@DOM1,C2162,C2162,?,Network,LogOff,Success
117863,U3043@DOM1,U3043@DOM1,C1881,C1881,?,Network,LogOff,Success
117866,C12724$@DOM1,C12724$@DOM1,C612,C612,?,Network,LogOff,Success
117868,C6387$@DOM1,C6387$@DOM1,C528,C528,?,Network,LogOff,Success
117870,U255@DOM1,U255@DOM1,C743,C743,?,Network,LogOff,Success
117873,C11362$@DOM1,C11362$@DOM1,C11362,C528,Kerberos,Network,LogOn,Success
117875,C7976$@DOM1,C7976$@DOM1,C528,C528,?,Network,LogOff,Success
117878,C10208$@DOM1,C10208$@DOM1,C586,C586,?,Network,LogOff,Success
117880,C123$@DOM1,C123$@DOM1,C527,C467,Kerberos,Network,LogOn,Success
117882,U157@DOM1,U157@DOM1,C18,C1691,Kerberos,Network,LogOn,Success
117884,U567@DOM1,U567@DOM1,C3748,C585,Kerberos,Network,LogOn,Success
117887,U3511@DOM1,U3511@DOM1,C528,C528,?,Network,LogOff,Success
117889,U7745@DOM1,U7745@DOM1,C16845,C16845,?,?,TGT,Success
117892,C6151$@DOM1,C6151$@DOM1,C1015,C1015,?,Network,LogOff,Success
117894,U5508@DOM1,U5508@DOM1,C12699,C5096,?,?,TGS,Success
117897,C7519$@DOM1,C7519$@DOM1,C7519,C1065,Kerberos,Network,LogOn,Success
117900,C2335$@DOM1,C2335$@DOM1,C2335,C2335,?,Network,LogOff,Success
117903,C1114$@DOM1,C1114$@DOM1,C1115,C523,Kerberos,Network,LogOn,Success
117905,U22@DOM1,U22@DOM1,C586,C586,?,Network,LogOff,Success
117908,C16903$@DOM1,C16903$@DOM1,C457,C457,?,Network,LogOff,Success
117911,C1085$@DOM1,U292@DOM1,C1085,C1085,Negotiate,NetworkCleartext,LogOn,Success
117913,LOCAL SERVICE@C7882,LOCAL SERVICE@C7882,C7882,C7882,Negotiate,Service,LogOn,Success
117915,U7567@DOM1,U7567@DOM1,C2288,C612,Kerberos,Network,LogOn,Success
117918,C11729$@DOM1,C11729$@DOM1,C11729,C2106,Kerberos,Network,LogOn,Success
117920,C8763$@DOM1,C8763$@DOM1,C586,C586,?,Network,LogOff,Success
117922,U6200@DOM1,U6200@DOM1,C14015,C528,?,?,TGS,Success
117925,C7724$@DOM1,C7724$@DOM1,C529,C529,?,Network,LogOff,Success
117927,U5609@DOM1,U5609@DOM1,C13158,C2106,Kerberos,Network,LogOn,Success
117930,C599$@DOM1,C599$@DOM1,C1619,C101,Kerberos,Network,LogOn,Success
117933,C14839$@DOM1,C14839$@DOM1,C14839,C625,Kerberos,Network,LogOn,Success
117935,U2581@DOM1,U2581@DOM1,C23794,C2106,Kerberos,Network,LogOn,Success
117938,C1777$@DOM1,C1777$@DOM1,C1778,C1778,?,?,TGT,Success
117940,U3683@DOM1,U3683@DOM1,C2106,C2106,?,Network,LogOff,Success
117943,C6328$@DOM1,C6328$@DOM1,C2106,C2106,?,Network,LogOff,Success
117945,U2305@DOM1,U2305@DOM1,C6741,C467,Kerberos,Network,LogOn,Success
117948,C16843$@DOM1,C16843$@DOM1,C231,C231,?,Network,LogOff,Success
117951,C12590$@DOM1,C12590$@DOM1,C625,C625,?,Network,LogOff,Success
117953,U32@DOM1,U32@DOM1,C625,C625,?,Network,LogOff,Success
117956,C13553$@DOM1,C13553$@DOM1,C13553,C529,NTLM,Network,LogOn,Success
117958,U2395@DOM1,U2395@DOM1,C6795,C6795,?,?,TGS,Success
117961,C165$@DOM1,C165$@DOM1,C165,C1065,Kerberos,Network,LogOn,Success
117963,U22@DOM1,U22@DOM1,C849,C467,Kerberos,Network,LogOn,Success
117965,U4658@DOM1,U4658@DOM1,C11433,C1487,Kerberos,Network,LogOn,Success
117968,C6619$@DOM1,C6619$@DOM1,C1065,C1065,?,Network,LogOff,Success
117971,C10520$@DOM1,C10520$@DOM1,C10520,C529,Kerberos,Network,LogOn,Success
117973,C1617$@DOM1,C1617$@DOM1,C523,C523,?,Network,LogOff,Success
117975,U22@DOM1,U22@DOM1,C467,C467,?,Network,LogOff,Success
117978,C16858$@DOM1,C16858$@DOM1,C1065,C1065,?,Network,LogOff,Success
117980,U4405@DOM1,U4405@DOM1,C586,C586,?,Network,LogOff,Success
117983,C553$@DOM1,C553$@DOM1,C612,C612,?,Network,LogOff,Success
117985,U22@DOM1,U22@DOM1,C965,C1065,Kerberos,Network,LogOn,Success
117988,C2411$@DOM1,C2411$@DOM1,C457,C457,?,Network,LogOff,Success
117990,U7@DOM1,U7@DOM1,C61,C61,Kerberos,Network,LogOn,Success
117993,U7708@DOM1,U7708@DOM1,C16784,C457,Kerberos,Network,LogOn,Success
117996,C44$@DOM1,C44$@DOM1,C44,C612,Kerberos,Network,LogOn,Success
117998,U695@DOM1,U695@DOM1,C612,C612,?,Network,LogOff,Success
118001,U3725@DOM1,U3725@DOM1,C4020,C4020,Negotiate,Unlock,LogOn,Success
118004,C16486$@DOM1,SYSTEM@C16486,C16486,C16486,Negotiate,Service,LogOn,Success
118006,U3141@DOM1,U3141@DOM1,C1503,C457,Kerberos,Network,LogOn,Success
118009,C16897$@DOM1,C16897$@DOM1,C586,C586,?,Network,LogOff,Success
118011,C5519$@DOM1,C5519$@DOM1,C467,C467,?,Network,LogOff,Success
118013,U5356@DOM1,U5356@DOM1,C12670,C612,Kerberos,Network,LogOn,Success
118016,C12839$@DOM1,C12839$@DOM1,C12839,C586,Kerberos,Network,LogOn,Success
118018,C2415$@DOM1,C2415$@DOM1,C586,C586,?,Network,LogOff,Success
118020,U2560@DOM1,U2560@DOM1,C6761,C467,?,?,TGS,Success
118022,U78@DOM1,U78@DOM1,C1727,C1727,Negotiate,Batch,LogOn,Success
118025,U1994@DOM1,U1994@DOM1,C1131,C1065,Kerberos,Network,LogOn,Success
118028,C123$@DOM1,C123$@DOM1,C988,C988,?,Network,LogOff,Success
118030,C6079$@DOM1,C6079$@DOM1,C6079,C625,Kerberos,Network,LogOn,Success
118032,C8155$@DOM1,C8155$@DOM1,C8155,C612,?,?,TGS,Success
118034,U75@DOM1,U75@DOM1,C1710,C1710,?,?,TGS,Success
118037,C1617$@DOM1,C1617$@DOM1,C1618,C523,Kerberos,Network,LogOn,Success
118039,C7758$@DOM1,C7758$@DOM1,C529,C529,?,Network,LogOff,Success
118041,U199@DOM1,U199@DOM1,C5096,C1970,?,?,TGS,Success
118044,ANONYMOUS LOGON@C612,ANONYMOUS LOGON@C612,C7089,C612,NTLM,Network,LogOn,Success
118046,C16820$@DOM1,C16820$@DOM1,C16820,C231,Kerberos,Network,LogOn,Success
118048,U1195@DOM1,U1195@DOM1,C586,C586,?,Network,LogOff,Success
118050,U3730@DOM1,U3730@DOM1,C9663,C5096,?,?,TGS,Success
118053,ANONYMOUS LOGON@C529,ANONYMOUS LOGON@C529,C23306,C529,NTLM,Network,LogOn,Success
118055,C8196$@DOM1,C8196$@DOM1,C8196,C2162,Kerberos,Network,LogOn,Success
118057,U607@DOM1,U607@DOM1,C1187,C467,Kerberos,Network,LogOn,Success
118060,C3303$@DOM1,C3303$@DOM1,C3303,C457,Kerberos,Network,LogOn,Success
118062,U70@DOM1,U70@DOM1,C1788,C1691,Kerberos,Network,LogOn,Success
118065,C553$@DOM1,C553$@DOM1,C528,C528,?,Network,LogOff,Success
118067,U3343@DOM1,U3343@DOM1,C529,C529,?,Network,LogOff,Success
118070,C13988$@DOM1,C13988$@DOM1,C529,C529,?,Network,LogOff,Success
118072,U7@DOM1,U7@DOM1,C61,C61,Kerberos,Network,LogOn,Success
118075,C625$@DOM1,C625$@DOM1,C625,C625,Kerberos,Network,LogOn,Success
118078,ANONYMOUS LOGON@C1909,ANONYMOUS LOGON@C1909,C1909,C1909,?,Network,LogOff,Success
118080,C528$@DOM1,C528$@DOM1,C528,C529,Kerberos,Network,LogOn,Success
118082,U4464@DOM1,U4464@DOM1,C2855,C2855,?,Network,LogOff,Success
118085,C104$@DOM1,C104$@DOM1,C101,C101,?,Network,LogOff,Success
118087,U1110@DOM1,U1110@DOM1,C586,C586,?,Network,LogOff,Success
118090,C1617$@DOM1,C1617$@DOM1,C553,C553,?,Network,LogOff,Success
118092,U14@DOM1,U14@DOM1,C421,C421,NTLM,Network,LogOn,Success
118094,U41@DOM1,U41@DOM1,C1015,C1015,?,Network,LogOff,Success
118096,U2748@DOM1,U2748@DOM1,C1065,C1065,?,Network,LogOff,Success
118098,U4702@DOM1,U4702@DOM1,C11523,C2327,?,?,TGS,Success
118100,U6406@DOM1,U6406@DOM1,C528,C528,?,Network,LogOff,Success
118103,C10690$@DOM1,C10690$@DOM1,C10690,C625,Kerberos,Network,LogOn,Success
118105,C7754$@DOM1,C7754$@DOM1,C7754,C1065,Kerberos,Network,LogOn,Success
118107,U283@DOM1,U283@DOM1,C2835,C2835,?,Network,LogOff,Success
118110,C12393$@DOM1,C12393$@DOM1,C12393,C529,Kerberos,Network,LogOn,Success
118112,C48$@DOM1,C48$@DOM1,C48,C528,NTLM,Network,LogOn,Success
118114,U1580@DOM1,U1580@DOM1,C16583,C528,Kerberos,Network,LogOn,Success
118116,U2153@DOM1,U2153@DOM1,C529,C529,?,Network,LogOff,Success
118119,C10405$@DOM1,C10405$@DOM1,C457,C457,?,Network,LogOff,Success
118121,U4780@DOM1,U4780@DOM1,C457,C457,?,Network,LogOff,Success
118124,C8422$@DOM1,C8422$@DOM1,C586,C586,?,Network,LogOff,Success
118127,C1382$@DOM1,C1382$@DOM1,C457,C457,?,Network,LogOff,Success
118129,U3718@DOM1,U3718@DOM1,C585,C585,?,Network,LogOff,Success
118132,C14665$@DOM1,C14665$@DOM1,C14665,C586,Kerberos,Network,LogOn,Success
118134,U1921@DOM1,U1921@DOM1,C585,C585,?,Network,LogOff,Success
118136,U5737@DOM1,U5387@C12839,C12839,C2310,?,?,AuthMap,Success
118139,C5321$@DOM1,C5321$@DOM1,C5321,C5321,Kerberos,Network,LogOn,Success
118141,U48@DOM1,U48@DOM1,C419,C419,Kerberos,Network,LogOn,Success
118144,C5806$@DOM1,C5806$@DOM1,C625,C625,?,Network,LogOff,Success
118146,U32@DOM1,U32@DOM1,C1870,C1870,?,Network,LogOff,Success
118149,C1435$@DOM1,C1435$@DOM1,C612,C612,?,Network,LogOff,Success
118151,C8732$@DOM1,C8732$@DOM1,C467,C467,?,Network,LogOff,Success
118154,C1114$@DOM1,C1114$@DOM1,C1115,C1114,?,?,TGS,Success
118156,C1114$@DOM1,C1114$@DOM1,C988,C988,?,Network,LogOff,Success
118158,C1035$@DOM1,C1035$@DOM1,C1035,C467,Kerberos,Network,LogOn,Success
118160,C2292$@DOM1,C2292$@DOM1,C625,C625,?,Network,LogOff,Success
118162,C16869$@DOM1,C16869$@DOM1,C16869,C528,NTLM,Network,LogOn,Success
118164,U4992@DOM1,U4992@DOM1,C12135,C457,Kerberos,Network,LogOn,Success
118167,C13665$@DOM1,C13665$@DOM1,C457,C457,?,Network,LogOff,Success
118169,U1744@DOM1,U1744@DOM1,C801,C801,?,Network,LogOff,Success
118171,U7599@DOM1,U7599@DOM1,C2162,C2162,?,Network,LogOff,Success
118174,C486$@DOM1,C486$@DOM1,C457,C457,?,Network,LogOff,Success
118176,U6326@DOM1,U6326@DOM1,C528,C528,?,Network,LogOff,Success
118179,U1907@DOM1,U1907@DOM1,C6005,C1065,?,?,TGS,Success
118181,U165@?,U165@?,C992,C992,?,?,TGT,Fail
118183,U2589@DOM1,U2589@DOM1,C7237,C467,Kerberos,Network,LogOn,Success
118185,U5159@DOM1,U5159@DOM1,C12183,C612,?,?,TGS,Success
118188,C10755$@DOM1,C10755$@DOM1,C612,C612,?,Network,LogOff,Success
118190,C14089$@DOM1,C14089$@DOM1,C14089,C612,?,?,TGS,Success
118192,C1640$@DOM1,C1640$@DOM1,C2109,C529,Kerberos,Network,LogOn,Success
118194,C2451$@DOM1,C2451$@DOM1,C2451,C529,Kerberos,Network,LogOn,Success
118196,C860$@DOM1,C860$@DOM1,C625,C625,?,Network,LogOff,Success
118198,U4394@DOM1,U4394@DOM1,C11868,C625,Kerberos,Network,LogOn,Success
118201,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C9199,C586,NTLM,Network,LogOn,Success
118203,C16387$@DOM1,C16387$@DOM1,C16387,C2106,Kerberos,Network,LogOn,Success
118205,C14305$@DOM1,C14305$@DOM1,C2106,C2106,?,Network,LogOff,Success
118207,C3933$@DOM1,C3933$@DOM1,C2106,C2106,?,Network,LogOff,Success
118209,C6104$@DOM1,C6104$@DOM1,C6104,C612,Kerberos,Network,LogOn,Success
118212,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C1866,C586,NTLM,Network,LogOn,Success
118214,U210@DOM1,U210@DOM1,C1065,C1065,?,Network,LogOff,Success
118217,C3940$@DOM1,C3940$@DOM1,C3940,TGT,?,?,TGS,Success
118219,U3593@DOM1,U3593@DOM1,C9394,C528,Kerberos,Network,LogOn,Success
118222,C15725$@DOM1,C15725$@DOM1,C612,C612,?,Network,LogOff,Success
118224,U2620@DOM1,U2620@DOM1,C7217,C743,?,?,TGS,Success
118226,U5606@DOM1,U5606@DOM1,C1165,C1065,?,?,TGS,Success
118229,C2234$@DOM1,C2234$@DOM1,C2234,C612,Kerberos,Network,LogOn,Success
118231,U4392@DOM1,U4392@DOM1,C612,C612,?,Network,LogOff,Success
118234,ANONYMOUS LOGON@C529,ANONYMOUS LOGON@C529,C10605,C529,NTLM,Network,LogOn,Success
118236,C2048$@DOM1,C2048$@DOM1,C529,C529,?,Network,LogOff,Success
118238,U6@DOM1,U6@DOM1,C449,C467,Kerberos,Network,LogOn,Success
118241,U2204@DOM1,U2204@DOM1,C10,C10,?,Network,LogOff,Success
118244,C16790$@DOM1,SYSTEM@C16790,C16790,C16790,Negotiate,Service,LogOn,Success
118246,C467$@DOM1,C467$@DOM1,C467,C457,Kerberos,Network,LogOn,Success
118248,NETWORK SERVICE@C10705,NETWORK SERVICE@C10705,C10705,C10705,Negotiate,Service,LogOn,Success
118250,U4813@DOM1,U4813@DOM1,C11508,C586,?,?,TGS,Success
118253,U234@C2769,U234@C2769,C2769,C2769,NTLM,Network,LogOn,Success
118256,C1617$@DOM1,C1617$@DOM1,C1618,C988,Kerberos,Network,LogOn,Success
118259,C12109$@DOM1,C12109$@DOM1,C467,C467,?,Network,LogOff,Success
118261,U48@DOM1,U48@DOM1,C419,C419,Kerberos,Network,LogOn,Success
118264,U1422@DOM1,U1422@DOM1,C640,C423,Kerberos,Network,LogOn,Success
118267,C1839$@DOM1,C1839$@DOM1,C612,C612,?,Network,LogOff,Success
118269,U7427@DOM1,C2588$@DOM1,C2588,C2588,?,?,AuthMap,Success
118272,C1766$@DOM1,C1766$@DOM1,C1968,C1085,Kerberos,Network,LogOn,Success
118274,C480$@DOM1,C480$@DOM1,C2106,C2106,?,Network,LogOff,Success
118276,U6141@DOM1,U6141@DOM1,C14007,C586,Kerberos,Network,LogOn,Success
118279,C7533$@DOM1,C7533$@DOM1,C2106,C2106,?,Network,LogOff,Success
118281,U3004@DOM1,U3004@DOM1,C8071,C2327,?,?,TGS,Success
118283,U86@DOM1,U86@DOM1,C8424,C529,?,?,TGS,Success
118286,C10534$@DOM1,C10534$@DOM1,C10534,C2106,Kerberos,Network,LogOn,Success
118288,C14749$@DOM1,C14749$@DOM1,C14749,C457,Kerberos,Network,LogOn,Success
118290,C12185$@DOM1,C12185$@DOM1,C12185,C1065,?,?,TGS,Success
118292,C7966$@DOM1,C7966$@DOM1,C2106,C2106,?,Network,LogOff,Success
118295,C11694$@DOM1,C11694$@DOM1,C11694,C11694,?,?,TGS,Success
118297,C6192$@DOM1,C6192$@DOM1,C528,C528,?,Network,LogOff,Success
118299,U857@DOM1,U857@DOM1,C1347,C457,Kerberos,Network,LogOn,Success
118302,C1766$@DOM1,C1766$@DOM1,C1968,C1085,Kerberos,Network,LogOn,Success
118304,U3403@DOM1,U3403@DOM1,C8943,C1065,?,?,TGS,Success
118307,LOCAL SERVICE@C13446,LOCAL SERVICE@C13446,C13446,C13446,Negotiate,Service,LogOn,Success
118309,U5597@DOM1,U5597@DOM1,C13119,C528,Kerberos,Network,LogOn,Success
118312,C3616$@DOM1,C3616$@DOM1,C612,C612,?,Network,LogOff,Success
118314,U790@DOM1,U790@DOM1,C4929,C585,Kerberos,Network,LogOn,Success
118317,C1268$@DOM1,C1268$@DOM1,C1268,C612,Kerberos,Network,LogOn,Success
118319,C4051$@DOM1,C4051$@DOM1,C4051,C625,Kerberos,Network,LogOn,Success
118321,C16236$@DOM1,C16236$@DOM1,C16236,C16236,?,?,TGS,Success
118323,C14755$@DOM1,C14755$@DOM1,C528,C528,?,Network,LogOff,Success
118325,C557$@DOM1,C557$@DOM1,C557,C467,NTLM,Network,LogOn,Success
118327,U141@DOM1,U141@DOM1,C1992,C1992,?,Network,LogOff,Success
118329,U3594@DOM1,U3594@DOM1,C457,C457,?,Network,LogOff,Success
118331,U741@DOM1,U741@DOM1,C612,C612,?,Network,LogOff,Success
118334,C1654$@DOM1,C1654$@DOM1,C625,C625,?,Network,LogOff,Success
118336,U1056@DOM1,U1056@DOM1,C625,C625,?,Network,LogOff,Success
118338,U5377@DOM1,U5377@DOM1,C12831,C625,Kerberos,Network,LogOn,Success
118341,C115$@DOM1,C115$@DOM1,C528,C528,?,Network,LogOff,Success
118343,U4468@DOM1,U4468@DOM1,C625,C625,?,Network,LogOff,Success
118346,C14358$@DOM1,C14358$@DOM1,C14358,C625,Kerberos,Network,LogOn,Success
118348,U1887@DOM1,U1887@DOM1,C5974,C457,Kerberos,Network,LogOn,Success
118350,U748@DOM1,U748@DOM1,C151,C1495,NTLM,Network,LogOn,Success
118353,C2390$@DOM1,C2390$@DOM1,C457,C457,?,Network,LogOff,Success
118355,U945@DOM1,U945@DOM1,C428,C612,Kerberos,Network,LogOn,Success
118358,C16236$@DOM1,C16236$@DOM1,C529,C529,?,Network,LogOff,Success
118361,ANONYMOUS LOGON@C529,ANONYMOUS LOGON@C529,C529,C529,?,Network,LogOff,Success
118363,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success
118365,U3663@DOM1,U3663@DOM1,C612,C612,?,Network,LogOff,Success
118368,C209$@DOM1,C209$@DOM1,C612,C612,?,Network,LogOff,Success
118370,U1191@DOM1,U1191@DOM1,C4837,C528,Kerberos,Network,LogOn,Success
118373,U1179@DOM1,U1179@DOM1,C801,C801,?,Network,LogOff,Success
118376,C15530$@DOM1,U7019@DOM1,C15530,C15530,Negotiate,Unlock,LogOn,Success
118378,U3964@DOM1,U3964@DOM1,C10091,C1065,?,?,TGS,Success
118381,C13598$@DOM1,C13598$@DOM1,C25708,C1065,Kerberos,Network,LogOn,Success
118383,C8094$@DOM1,C8094$@DOM1,C8094,C586,Kerberos,Network,LogOn,Success
118386,C12082$@DOM1,C12082$@DOM1,C2106,C2106,?,Network,LogOff,Success
118388,U262@DOM1,U262@DOM1,C586,C586,?,Network,LogOff,Success
118391,U22@DOM1,U22@DOM1,C467,C467,?,Network,LogOff,Success
118393,U4336@DOM1,U4336@DOM1,C1277,C492,Kerberos,Network,LogOn,Success
118396,C3245$@DOM1,C3245$@DOM1,C3245,C529,Kerberos,Network,LogOn,Success
118399,C12189$@DOM1,C12189$@DOM1,C10,C10,?,Network,LogOff,Success
118401,U5345@DOM1,U5345@DOM1,C529,C529,?,Network,LogOff,Success
118404,U22@DOM1,U22@DOM1,C849,C467,Kerberos,Network,LogOn,Success
118407,C1030$@DOM1,C1030$@DOM1,C1030,C467,Kerberos,Network,LogOn,Success
118409,U17@DOM1,U17@DOM1,C965,C1065,?,?,TGS,Success
118412,C14095$@DOM1,C14095$@DOM1,C612,C612,?,Network,LogOff,Success
118414,C4550$@DOM1,C4550$@DOM1,C4550,C612,Kerberos,Network,LogOn,Success
118416,U1@DOM1,U1@DOM1,C419,C419,?,Network,LogOff,Success
118419,C1065$@DOM1,C1065$@DOM1,C586,C586,?,Network,LogOff,Success
118421,C7869$@DOM1,C7869$@DOM1,C7869,C1640,?,?,TGS,Success
118423,U584@DOM1,U584@DOM1,C2253,C464,Kerberos,Network,LogOn,Success
118426,C104$@DOM1,C104$@DOM1,C105,C104,?,?,TGS,Success
118428,C5487$@DOM1,C5487$@DOM1,C528,C528,?,Network,LogOff,Success
118430,C4808$@DOM1,C4808$@DOM1,C4808,C528,Kerberos,Network,LogOn,Success
118432,C625$@DOM1,C625$@DOM1,C2052,C625,Kerberos,Network,LogOn,Success
118434,U22@DOM1,U22@DOM1,C965,C528,Kerberos,Network,LogOn,Success
118437,C10018$@DOM1,C10018$@DOM1,C612,C612,?,Network,LogOff,Success
118439,C599$@DOM1,C599$@DOM1,C1619,C553,Kerberos,Network,LogOn,Success
118442,C11817$@DOM1,C11817$@DOM1,C11817,C586,Kerberos,Network,LogOn,Success
118444,U3392@DOM1,U3392@DOM1,C612,C612,?,Network,LogOff,Success
118447,C5041$@DOM1,C5041$@DOM1,C467,C467,?,Network,LogOff,Success
118450,C104$@DOM1,C104$@DOM1,C1085,C1085,?,Network,LogOff,Success
118452,U3682@DOM1,U3682@DOM1,C801,C801,?,Network,LogOff,Success
118455,U1934@DOM1,U1934@DOM1,C2162,C2162,?,Network,LogOff,Success
118458,C11775$@DOM1,C11775$@DOM1,C2106,C2106,?,Network,LogOff,Success
118460,C7456$@DOM1,C7456$@DOM1,C625,C625,?,Network,LogOff,Success
118462,U7736@DOM1,U7736@DOM1,C16933,C1065,?,?,TGS,Success
118465,U1346@DOM1,U1346@DOM1,C2162,C2162,?,Network,LogOff,Success
118467,U6534@DOM1,U6534@DOM1,C14696,C14696,?,Unlock,LogOff,Success
118470,U1847@DOM1,U1847@DOM1,C5921,C457,Kerberos,Network,LogOn,Success
118473,C14581$@DOM1,C14581$@DOM1,C14581,C529,Kerberos,Network,LogOn,Success
118475,U53@DOM1,U75@DOM1,C1710,C1710,Negotiate,Interactive,LogOn,Success
118478,C1794$@DOM1,C1794$@DOM1,C1795,C988,Kerberos,Network,LogOn,Success
118480,U2270@DOM1,U2270@DOM1,C6675,C6675,Negotiate,Unlock,LogOn,Success
118483,C1114$@DOM1,C1114$@DOM1,C101,C101,?,Network,LogOff,Success
118485,C7254$@DOM1,C7254$@DOM1,C625,C625,?,Network,LogOff,Success
118488,C13879$@DOM1,C13879$@DOM1,C13879,C528,Kerberos,Network,LogOn,Success
118490,U23@DOM1,U23@DOM1,C1770,C1770,?,Network,LogOff,Success
118493,C523$@DOM1,C523$@DOM1,C523,C1766,?,?,AuthMap,Success
118496,C1139$@DOM1,C1139$@DOM1,C1065,C1065,?,Network,LogOff,Success
118498,C6553$@DOM1,C6553$@DOM1,C6553,C625,Kerberos,Network,LogOn,Success
118501,C1035$@DOM1,C1035$@DOM1,C1035,C467,Kerberos,Network,LogOn,Success
118503,C14660$@DOM1,C14660$@DOM1,C14660,C529,Kerberos,Network,LogOn,Success
118505,C8205$@DOM1,C8205$@DOM1,C8205,C801,Kerberos,Network,LogOn,Success
118507,U3197@DOM1,U3197@DOM1,C8367,C528,Kerberos,Network,LogOn,Success
118510,C1243$@DOM1,C1243$@DOM1,C1243,C528,NTLM,Network,LogOn,Success
118512,C4392$@DOM1,C4392$@DOM1,C457,C457,?,Network,LogOff,Success
118514,C752$@DOM1,C752$@DOM1,C1065,C1065,?,Network,LogOff,Success
118516,U151@DOM1,U151@DOM1,C11600,TGT,?,?,TGS,Success
118518,U5524@DOM1,U5524@DOM1,C13010,C585,?,?,TGS,Success
118521,C15721$@DOM1,C15721$@DOM1,C15721,C625,NTLM,Network,LogOn,Success
118523,C698$@DOM1,C698$@DOM1,C528,C528,?,Network,LogOff,Success
118526,C16941$@DOM1,C16941$@DOM1,C467,C467,?,Network,LogOff,Success
118528,U3@DOM1,U3@DOM1,C419,C419,Kerberos,Network,LogOn,Success
118530,U78@DOM1,U78@DOM1,C625,C625,?,Network,LogOff,Success
118533,C1746$@DOM1,C1746$@DOM1,C1746,C467,?,?,TGS,Success
118535,U22@DOM1,U22@DOM1,C965,C1065,Kerberos,Network,LogOn,Success
118538,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success
118540,U22@DOM1,U22@DOM1,C529,C529,?,Network,LogOff,Success
